category,status,reason,mode,batch_size,n,threshold,keep_prob,total_elements,total_count,iters,avg_ms,logical_gbps,csv
daily_selectivity,PASS,,v4,8,1024,0,0.99,8192,4109,100,0.00883168,6.5025,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1024_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,1024,0,0.99,8192,4109,100,0.0492202,1.16676,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1024_t0_p0.99.csv
daily_selectivity,PASS,,v3,8,8192,0,0.01,65536,33124,100,0.00890688,51.6688,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v4,8,8192,0,0.01,65536,33124,100,0.00890816,51.6614,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n8192_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,8,8192,0,0.01,65536,33124,100,0.0491578,9.36186,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v3,8,8192,0,0.1,65536,33124,100,0.00917952,50.1342,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v4,8,8192,0,0.1,65536,33124,100,0.0089504,51.4176,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n8192_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,8,8192,0,0.1,65536,33124,100,0.0491654,9.3604,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v3,8,8192,0,0.5,65536,33124,100,0.00892032,51.591,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v4,8,8192,0,0.5,65536,33124,100,0.0088496,52.0033,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n8192_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,8,8192,0,0.5,65536,33124,100,0.0492438,9.34549,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v3,8,8192,0,0.9,65536,33124,100,0.00885728,51.9582,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v4,8,8192,0,0.9,65536,33124,100,0.0088784,51.8346,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n8192_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,8,8192,0,0.9,65536,33124,100,0.0491949,9.35479,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v3,8,8192,0,0.99,65536,33124,100,0.0088496,52.0033,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v4,8,8192,0,0.99,65536,33124,100,0.00890048,51.706,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n8192_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,8192,0,0.99,65536,33124,100,0.0491962,9.35455,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v3,8,131072,0,0.01,1048576,528812,100,0.0190944,385.357,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v4,8,131072,0,0.01,1048576,528812,100,0.0191133,384.976,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n131072_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.01,1048576,528812,100,0.0492134,149.515,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v3,8,131072,0,0.1,1048576,528812,100,0.0190877,385.493,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v4,8,131072,0,0.1,1048576,528812,100,0.0191034,385.176,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.1,1048576,528812,100,0.0492624,149.367,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v3,8,131072,0,0.5,1048576,528812,100,0.0190982,385.279,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v4,8,131072,0,0.5,1048576,528812,100,0.0191021,385.202,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.5,1048576,528812,100,0.049263,149.365,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v3,8,131072,0,0.9,1048576,528812,100,0.0190899,385.447,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v4,8,131072,0,0.9,1048576,528812,100,0.0190928,385.389,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.9,1048576,528812,100,0.0491939,149.575,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v3,8,131072,0,0.99,1048576,528812,100,0.0191078,385.086,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v4,8,131072,0,0.99,1048576,528812,100,0.0190928,385.389,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.99,1048576,528812,100,0.0491626,149.67,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.01,8388608,4226803,100,0.0647466,908.933,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.01,8388608,4226803,100,0.0683539,860.964,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.01,8388608,4226803,100,0.0957226,614.801,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.1,8388608,4226803,100,0.064639,910.445,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.1,8388608,4226803,100,0.0682954,861.703,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.1,8388608,4226803,100,0.0957037,614.922,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.5,8388608,4226803,100,0.0646826,909.832,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.5,8388608,4226803,100,0.06832,861.392,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.5,8388608,4226803,100,0.0959507,613.339,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.9,8388608,4226803,100,0.0646362,910.486,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.9,8388608,4226803,100,0.0682106,862.774,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.9,8388608,4226803,100,0.0954755,616.391,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.99,8388608,4226803,100,0.0647482,908.911,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.99,8388608,4226803,100,0.0683069,861.557,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.99,8388608,4226803,100,0.0956608,615.198,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,1024,0,0.01,16384,8260,100,0.00883648,13.0169,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,1024,0,0.01,16384,8260,100,0.00888864,12.9406,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.01,16384,8260,100,0.0983542,1.16949,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,1024,0,0.1,16384,8260,100,0.00884608,13.0028,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,1024,0,0.1,16384,8260,100,0.008848,13,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.1,16384,8260,100,0.0982925,1.17022,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,1024,0,0.5,16384,8260,100,0.00881728,13.0453,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,1024,0,0.5,16384,8260,100,0.00884256,13.008,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.5,16384,8260,100,0.0982768,1.17041,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,1024,0,0.9,16384,8260,100,0.0088496,12.9976,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,1024,0,0.9,16384,8260,100,0.00886624,12.9733,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.9,16384,8260,100,0.0983485,1.16956,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,1024,0,0.99,16384,8260,100,0.00885152,12.9948,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,1024,0,0.99,16384,8260,100,0.00888608,12.9443,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.99,16384,8260,100,0.098271,1.17048,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,8192,0,0.01,131072,65918,100,0.00989824,92.8545,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,8192,0,0.01,131072,65918,100,0.0103187,89.0707,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.01,131072,65918,100,0.0983603,9.34417,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,8192,0,0.1,131072,65918,100,0.00981344,93.6569,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,8192,0,0.1,131072,65918,100,0.0102512,89.6574,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.1,131072,65918,100,0.0984182,9.33868,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,8192,0,0.5,131072,65918,100,0.00969632,94.7881,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,8192,0,0.5,131072,65918,100,0.0101811,90.2746,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.5,131072,65918,100,0.0983082,9.34913,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,8192,0,0.9,131072,65918,100,0.00992416,92.612,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,8192,0,0.9,131072,65918,100,0.0103667,88.6583,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.9,131072,65918,100,0.0983562,9.34457,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,8192,0,0.99,131072,65918,100,0.0099216,92.6359,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,8192,0,0.99,131072,65918,100,0.0100682,91.2874,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.99,131072,65918,100,0.098399,9.3405,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,131072,0,0.01,2097152,1057310,100,0.0252298,583.242,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,131072,0,0.01,2097152,1057310,100,0.0252262,583.324,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.01,2097152,1057310,100,0.098423,149.508,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,131072,0,0.1,2097152,1057310,100,0.0252845,581.98,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,131072,0,0.1,2097152,1057310,100,0.0252275,583.294,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.1,2097152,1057310,100,0.0984198,149.513,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,131072,0,0.5,2097152,1057310,100,0.0252454,582.88,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,131072,0,0.5,2097152,1057310,100,0.0252467,582.851,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.5,2097152,1057310,100,0.0983418,149.632,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,131072,0,0.9,2097152,1057310,100,0.0252528,582.71,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,131072,0,0.9,2097152,1057310,100,0.0252627,582.481,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.9,2097152,1057310,100,0.0983658,149.595,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,131072,0,0.99,2097152,1057310,100,0.0252138,583.612,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,131072,0,0.99,2097152,1057310,100,0.0252378,583.057,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.99,2097152,1057310,100,0.0984058,149.535,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.01,16777216,8453139,100,0.271638,433.293,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.01,16777216,8453139,100,0.271604,433.346,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.01,16777216,8453139,100,0.229614,512.593,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.1,16777216,8453139,100,0.271586,433.376,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.1,16777216,8453139,100,0.271566,433.407,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.1,16777216,8453139,100,0.229651,512.511,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.5,16777216,8453139,100,0.27146,433.577,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.5,16777216,8453139,100,0.271842,432.967,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.5,16777216,8453139,100,0.22959,512.647,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.9,16777216,8453139,100,0.271176,434.03,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.9,16777216,8453139,100,0.273643,430.117,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.9,16777216,8453139,100,0.229693,512.417,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.99,16777216,8453139,100,0.271582,433.382,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v3_b16_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.99,16777216,8453139,100,0.271563,433.412,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_v4_b16_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.99,16777216,8453139,100,0.229759,512.271,reports/benchmark/extended_matrix_fair_cub/daily_selectivity_library_cub_b16_n1048576_t0_p0.99.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,31,0,0.5,31,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,31,0,0.5,31,,,,,
boundary_legal_domain,PASS,,library_cub,1,31,0,0.5,31,18,100,0.00618624,0.0373409,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n31_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,32,0,0.5,32,19,100,0.00885408,0.0271061,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v3_b1_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,32,0,0.5,32,19,100,0.0088288,0.0271838,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v4_b1_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,32,0,0.5,32,19,100,0.00620576,0.0386737,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n32_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,33,0,0.5,33,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,33,0,0.5,33,,,,,
boundary_legal_domain,PASS,,library_cub,1,33,0,0.5,33,20,100,0.00616736,0.0403738,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n33_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,255,0,0.5,255,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,255,0,0.5,255,,,,,
boundary_legal_domain,PASS,,library_cub,1,255,0,0.5,255,119,100,0.00629344,0.278862,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n255_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,256,0,0.5,256,120,100,0.0088432,0.199475,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v3_b1_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,256,0,0.5,256,120,100,0.00884544,0.199425,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v4_b1_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,256,0,0.5,256,120,100,0.00626848,0.281408,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n256_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,257,0,0.5,257,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,257,0,0.5,257,,,,,
boundary_legal_domain,PASS,,library_cub,1,257,0,0.5,257,120,100,0.00627296,0.282004,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n257_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,511,0,0.5,511,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,511,0,0.5,511,,,,,
boundary_legal_domain,PASS,,library_cub,1,511,0,0.5,511,239,100,0.00621376,0.56568,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n511_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,512,0,0.5,512,239,100,0.00883296,0.398507,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v3_b1_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,512,0,0.5,512,239,100,0.00884736,0.397859,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v4_b1_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,512,0,0.5,512,239,100,0.0061648,0.570984,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n512_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,513,0,0.5,513,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,513,0,0.5,513,,,,,
boundary_legal_domain,PASS,,library_cub,1,513,0,0.5,513,239,100,0.00617568,0.570787,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n513_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,1023,0,0.5,1023,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,1023,0,0.5,1023,,,,,
boundary_legal_domain,PASS,,library_cub,1,1023,0,0.5,1023,490,100,0.00636128,1.11283,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n1023_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,1024,0,0.5,1024,491,100,0.00886496,0.799552,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v3_b1_n1024_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,1024,0,0.5,1024,491,100,0.00885312,0.800622,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v4_b1_n1024_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,1024,0,0.5,1024,491,100,0.00621376,1.14069,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n1024_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,1025,0,0.5,1025,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,1025,0,0.5,1025,,,,,
boundary_legal_domain,PASS,,library_cub,1,1025,0,0.5,1025,491,100,0.00629696,1.12642,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n1025_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,4096,0,0.5,4096,2027,100,0.00884288,3.23334,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v3_b1_n4096_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,4096,0,0.5,4096,2027,100,0.00885472,3.22901,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_v4_b1_n4096_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,4096,0,0.5,4096,2027,100,0.00618272,4.6245,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n4096_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,4097,0,0.5,4097,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,4097,0,0.5,4097,,,,,
boundary_legal_domain,PASS,,library_cub,1,4097,0,0.5,4097,2028,100,0.00616384,4.64013,reports/benchmark/extended_matrix_fair_cub/boundary_legal_domain_library_cub_b1_n4097_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,31,0,0.5,248,,,,,
