category,status,reason,mode,batch_size,n,threshold,keep_prob,total_elements,total_count,iters,avg_ms,logical_gbps,csv
daily_selectivity,PASS,,v4,8,131072,0,0.01,1048576,528812,100,0.0191123,384.996,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n131072_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.01,1048576,528812,100,0.0234816,313.359,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v3,8,131072,0,0.1,1048576,528812,100,0.0191619,383.999,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v4,8,131072,0,0.1,1048576,528812,100,0.0190816,385.615,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.1,1048576,528812,100,0.0227738,323.098,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v3,8,131072,0,0.5,1048576,528812,100,0.0191043,385.157,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v4,8,131072,0,0.5,1048576,528812,100,0.0190835,385.577,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.5,1048576,528812,100,0.0228426,322.125,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v3,8,131072,0,0.9,1048576,528812,100,0.0191011,385.221,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v4,8,131072,0,0.9,1048576,528812,100,0.0190918,385.409,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.9,1048576,528812,100,0.0226963,324.201,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v3,8,131072,0,0.99,1048576,528812,100,0.019095,385.344,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v4,8,131072,0,0.99,1048576,528812,100,0.0190858,385.531,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,131072,0,0.99,1048576,528812,100,0.0230432,319.32,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.01,8388608,4226803,100,0.0646266,910.621,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.01,8388608,4226803,100,0.0683194,861.4,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.01,8388608,4226803,100,0.0575584,1022.44,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.1,8388608,4226803,100,0.0646541,910.233,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.1,8388608,4226803,100,0.0682256,862.584,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.1,8388608,4226803,100,0.0579546,1015.46,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.5,8388608,4226803,100,0.0649251,906.433,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.5,8388608,4226803,100,0.0683222,861.363,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.5,8388608,4226803,100,0.0575994,1021.72,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.9,8388608,4226803,100,0.0646451,910.359,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.9,8388608,4226803,100,0.0683091,861.529,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.9,8388608,4226803,100,0.0584506,1006.84,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v3,8,1048576,0,0.99,8388608,4226803,100,0.0647126,909.409,reports/benchmark/extended_matrix/daily_selectivity_v3_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v4,8,1048576,0,0.99,8388608,4226803,100,0.0682826,861.864,reports/benchmark/extended_matrix/daily_selectivity_v4_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,8,1048576,0,0.99,8388608,4226803,100,0.0574906,1023.65,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b8_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,1024,0,0.01,16384,8260,100,0.00884128,13.0099,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,1024,0,0.01,16384,8260,100,0.0088544,12.9906,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.01,16384,8260,100,0.0028624,40.1845,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1024_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,1024,0,0.1,16384,8260,100,0.00883616,13.0174,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,1024,0,0.1,16384,8260,100,0.0088336,13.0212,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.1,16384,8260,100,0.00286112,40.2024,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1024_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,1024,0,0.5,16384,8260,100,0.00885088,12.9958,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,1024,0,0.5,16384,8260,100,0.00885504,12.9897,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.5,16384,8260,100,0.00315296,36.4813,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1024_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,1024,0,0.9,16384,8260,100,0.00884352,13.0066,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,1024,0,0.9,16384,8260,100,0.00907776,12.671,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.9,16384,8260,100,0.0030448,37.7772,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1024_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,1024,0,0.99,16384,8260,100,0.0088768,12.9578,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,1024,0,0.99,16384,8260,100,0.00885408,12.9911,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,1024,0,0.99,16384,8260,100,0.00325152,35.3755,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1024_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,8192,0,0.01,131072,65918,100,0.0097552,94.216,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,8192,0,0.01,131072,65918,100,0.0103491,88.8091,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.01,131072,65918,100,0.046079,19.9461,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n8192_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,8192,0,0.1,131072,65918,100,0.00980992,93.6905,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,8192,0,0.1,131072,65918,100,0.0102957,89.2701,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.1,131072,65918,100,0.0455107,20.1952,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n8192_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,8192,0,0.5,131072,65918,100,0.00984992,93.31,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,8192,0,0.5,131072,65918,100,0.0103782,88.5599,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.5,131072,65918,100,0.0461562,19.9127,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n8192_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,8192,0,0.9,131072,65918,100,0.00970624,94.6912,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,8192,0,0.9,131072,65918,100,0.0104224,88.1847,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.9,131072,65918,100,0.045279,20.2985,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n8192_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,8192,0,0.99,131072,65918,100,0.009864,93.1768,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,8192,0,0.99,131072,65918,100,0.0104826,87.6786,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,8192,0,0.99,131072,65918,100,0.0452064,20.3311,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n8192_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,131072,0,0.01,2097152,1057310,100,0.0252394,583.02,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,131072,0,0.01,2097152,1057310,100,0.025232,583.191,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.01,2097152,1057310,100,0.0455888,322.778,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n131072_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,131072,0,0.1,2097152,1057310,100,0.0252294,583.25,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,131072,0,0.1,2097152,1057310,100,0.025233,583.168,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.1,2097152,1057310,100,0.0450221,326.841,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n131072_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,131072,0,0.5,2097152,1057310,100,0.025223,583.398,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,131072,0,0.5,2097152,1057310,100,0.0252499,582.777,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.5,2097152,1057310,100,0.0449846,327.113,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n131072_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,131072,0,0.9,2097152,1057310,100,0.0252362,583.094,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,131072,0,0.9,2097152,1057310,100,0.025272,582.267,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.9,2097152,1057310,100,0.0451613,325.834,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n131072_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,131072,0,0.99,2097152,1057310,100,0.0252109,583.679,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,131072,0,0.99,2097152,1057310,100,0.0252246,583.361,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,131072,0,0.99,2097152,1057310,100,0.0451597,325.845,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n131072_t0_p0.99.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.01,16777216,8453139,100,0.271863,432.933,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.01,16777216,8453139,100,0.271692,433.206,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.01,16777216,8453139,100,0.1646,715.06,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1048576_t0_p0.01.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.1,16777216,8453139,100,0.271577,433.39,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.1,16777216,8453139,100,0.271477,433.55,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.1,16777216,8453139,100,0.166258,707.927,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1048576_t0_p0.1.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.5,16777216,8453139,100,0.271445,433.6,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.5,16777216,8453139,100,0.271768,433.085,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.5,16777216,8453139,100,0.165224,712.36,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1048576_t0_p0.5.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.9,16777216,8453139,100,0.271511,433.495,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.9,16777216,8453139,100,0.271812,433.014,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.9,16777216,8453139,100,0.166176,708.276,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1048576_t0_p0.9.csv
daily_selectivity,PASS,,v3,16,1048576,0,0.99,16777216,8453139,100,0.271134,434.098,reports/benchmark/extended_matrix/daily_selectivity_v3_b16_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,v4,16,1048576,0,0.99,16777216,8453139,100,0.271525,433.473,reports/benchmark/extended_matrix/daily_selectivity_v4_b16_n1048576_t0_p0.99.csv
daily_selectivity,PASS,,library_cub,16,1048576,0,0.99,16777216,8453139,100,0.166487,706.954,reports/benchmark/extended_matrix/daily_selectivity_library_cub_b16_n1048576_t0_p0.99.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,31,0,0.5,31,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,31,0,0.5,31,,,,,
boundary_legal_domain,PASS,,library_cub,1,31,0,0.5,31,18,100,0.0061696,0.0374416,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n31_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,32,0,0.5,32,19,100,0.00884736,0.0271267,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b1_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,32,0,0.5,32,19,100,0.00883424,0.027167,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b1_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,32,0,0.5,32,19,100,0.00616864,0.0389065,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n32_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,33,0,0.5,33,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,33,0,0.5,33,,,,,
boundary_legal_domain,PASS,,library_cub,1,33,0,0.5,33,20,100,0.00616256,0.0404053,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n33_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,255,0,0.5,255,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,255,0,0.5,255,,,,,
boundary_legal_domain,PASS,,library_cub,1,255,0,0.5,255,119,100,0.00627712,0.279587,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n255_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,256,0,0.5,256,120,100,0.00895936,0.196889,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b1_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,256,0,0.5,256,120,100,0.00885216,0.199273,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b1_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,256,0,0.5,256,120,100,0.00628992,0.280449,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n256_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,257,0,0.5,257,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,257,0,0.5,257,,,,,
boundary_legal_domain,PASS,,library_cub,1,257,0,0.5,257,120,100,0.00623488,0.283726,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n257_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,511,0,0.5,511,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,511,0,0.5,511,,,,,
boundary_legal_domain,PASS,,library_cub,1,511,0,0.5,511,239,100,0.00626112,0.561401,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n511_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,512,0,0.5,512,239,100,0.00887232,0.39674,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b1_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,512,0,0.5,512,239,100,0.00884,0.39819,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b1_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,512,0,0.5,512,239,100,0.00616864,0.570628,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n512_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,513,0,0.5,513,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,513,0,0.5,513,,,,,
boundary_legal_domain,PASS,,library_cub,1,513,0,0.5,513,239,100,0.00619552,0.56896,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n513_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,1023,0,0.5,1023,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,1023,0,0.5,1023,,,,,
boundary_legal_domain,PASS,,library_cub,1,1023,0,0.5,1023,490,100,0.00619776,1.14219,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n1023_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,1024,0,0.5,1024,491,100,0.00884608,0.801259,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b1_n1024_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,1024,0,0.5,1024,491,100,0.00883232,0.802507,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b1_n1024_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,1024,0,0.5,1024,491,100,0.00619552,1.14405,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n1024_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,1025,0,0.5,1025,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,1025,0,0.5,1025,,,,,
boundary_legal_domain,PASS,,library_cub,1,1025,0,0.5,1025,491,100,0.00618176,1.14741,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n1025_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,1,4096,0,0.5,4096,2027,100,0.00885568,3.22866,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b1_n4096_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,1,4096,0,0.5,4096,2027,100,0.00892768,3.20262,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b1_n4096_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,1,4096,0,0.5,4096,2027,100,0.0061824,4.62474,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n4096_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,1,4097,0,0.5,4097,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,1,4097,0,0.5,4097,,,,,
boundary_legal_domain,PASS,,library_cub,1,4097,0,0.5,4097,2028,100,0.00616384,4.64013,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b1_n4097_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,31,0,0.5,248,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,31,0,0.5,248,,,,,
boundary_legal_domain,PASS,,library_cub,8,31,0,0.5,248,117,100,0.00323552,0.537781,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n31_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,8,32,0,0.5,256,120,100,0.0088672,0.202093,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b8_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,8,32,0,0.5,256,120,100,0.00884224,0.202664,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b8_n32_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,8,32,0,0.5,256,120,100,0.00335232,0.534555,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n32_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,33,0,0.5,264,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,33,0,0.5,264,,,,,
boundary_legal_domain,PASS,,library_cub,8,33,0,0.5,264,125,100,0.0030256,0.61211,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n33_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,255,0,0.5,2040,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,255,0,0.5,2040,,,,,
boundary_legal_domain,PASS,,library_cub,8,255,0,0.5,2040,1007,100,0.00335296,4.25296,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n255_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,8,256,0,0.5,2048,1009,100,0.00885024,1.61668,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b8_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,8,256,0,0.5,2048,1009,100,0.00884928,1.61685,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b8_n256_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,8,256,0,0.5,2048,1009,100,0.00334112,4.2824,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n256_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,257,0,0.5,2056,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,257,0,0.5,2056,,,,,
boundary_legal_domain,PASS,,library_cub,8,257,0,0.5,2056,1012,100,0.00321536,4.46606,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n257_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,511,0,0.5,4088,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,511,0,0.5,4088,,,,,
boundary_legal_domain,PASS,,library_cub,8,511,0,0.5,4088,2023,100,0.00323008,8.84312,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n511_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,8,512,0,0.5,4096,2027,100,0.0088512,3.23346,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b8_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,8,512,0,0.5,4096,2027,100,0.00885312,3.23276,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b8_n512_t0_p0.5.csv
boundary_legal_domain,PASS,,library_cub,8,512,0,0.5,4096,2027,100,0.00329632,8.68241,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n512_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,513,0,0.5,4104,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,513,0,0.5,4104,,,,,
boundary_legal_domain,PASS,,library_cub,8,513,0,0.5,4104,2033,100,0.0032992,8.69423,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n513_t0_p0.5.csv
boundary_legal_domain,SKIP,v3_requires_n_mod_4_eq_0,v3,8,1023,0,0.5,8184,,,,,
boundary_legal_domain,SKIP,v4_requires_n_mod_4_eq_0,v4,8,1023,0,0.5,8184,,,,,
boundary_legal_domain,PASS,,library_cub,8,1023,0,0.5,8184,4106,100,0.0033808,16.9711,reports/benchmark/extended_matrix/boundary_legal_domain_library_cub_b8_n1023_t0_p0.5.csv
boundary_legal_domain,PASS,,v3,8,1024,0,0.5,8192,4109,100,0.00885504,6.48535,reports/benchmark/extended_matrix/boundary_legal_domain_v3_b8_n1024_t0_p0.5.csv
boundary_legal_domain,PASS,,v4,8,1024,0,0.5,8192,4109,100,0.00886976,6.47458,reports/benchmark/extended_matrix/boundary_legal_domain_v4_b8_n1024_t0_p0.5.csv
